u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,length,geometry,bridge,access,tunnel,junction
65327158,65317957,0,"[297445459, 515595963]",FALSE,2,,Polk Street,tertiary,20 mph,104.681,"LINESTRING (-122.4197566 37.7859027, -122.4197188 37.7857134, -122.4196639 37.7854379, -122.4195978 37.7851102, -122.4195701 37.7849729)",,,,
65327169,65319964,0,"[686246696, 686246697]",FALSE,2,,Polk Street,tertiary,25 mph,104.964,"LINESTRING (-122.4205089 37.7896296, -122.4204846 37.7895091, -122.4204734 37.7894537, -122.420415 37.789164, -122.4203385 37.7887849, -122.4203209 37.7886974)",,,,
65327169,258758546,0,686246698,TRUE,3,,Pine Street,secondary,30 mph,136.951,"LINESTRING (-122.4205089 37.7896296, -122.4210266 37.7895638, -122.4219732 37.7894435, -122.4220476 37.7894339)",,,,
65327169,65295340,0,686246699,FALSE,2,,Polk Street,tertiary,25 mph,107.486,"LINESTRING (-122.4205089 37.7896296, -122.4206813 37.7904848, -122.4206986 37.7905705, -122.4207014 37.7905842)",,,,
65327171,65327174,0,212214144,FALSE,2,,Polk Street,tertiary,25 mph,98.984,"LINESTRING (-122.4210673 37.7923918, -122.4212453 37.7932708)",,,,
65327171,65336999,0,27398045,TRUE,2,,Clay Street,residential,,146.404,"LINESTRING (-122.4210673 37.7923918, -122.4207018 37.7924384, -122.4195488 37.7925854, -122.4194224 37.7926013)",,,,
65327171,65307414,0,212214144,FALSE,2,,Polk Street,tertiary,25 mph,98.994,"LINESTRING (-122.4210673 37.7923918, -122.42097 37.791911, -122.4209483 37.7918039, -122.4208894 37.7915127)",,,,
65327174,65327171,0,212214144,FALSE,2,,Polk Street,tertiary,25 mph,98.984,"LINESTRING (-122.4212453 37.7932708, -122.4210673 37.7923918)",,,,
65327174,65327176,0,945294688,FALSE,2,,Polk Street,tertiary,25 mph,98.409,"LINESTRING (-122.4212453 37.7932708, -122.4213037 37.7935594, -122.4213269 37.7936742, -122.4214222 37.7941447)",,,,
65327174,65354451,0,945294689,TRUE,,,Washington Street,residential,,146.473,"LINESTRING (-122.4212453 37.7932708, -122.4197253 37.7934649, -122.4195997 37.7934809)",,,,
65327176,65327179,0,225518506,FALSE,2,,Polk Street,tertiary,25 mph,99.441,"LINESTRING (-122.4214222 37.7941447, -122.4216015 37.7950277)",,,,
65327176,258758541,0,"[225518504, 681758091]",TRUE,2,,Jackson Street,residential,,137.28,"LINESTRING (-122.4214222 37.7941447, -122.4216681 37.794113, -122.422811 37.7939698, -122.4228853 37.7939636, -122.422966 37.7939558)",,,,
65327176,65327174,0,945294688,FALSE,2,,Polk Street,tertiary,25 mph,98.409,"LINESTRING (-122.4214222 37.7941447, -122.4213269 37.7936742, -122.4213037 37.7935594, -122.4212453 37.7932708)",,,,
65327179,65327176,0,225518506,FALSE,2,,Polk Street,tertiary,25 mph,99.441,"LINESTRING (-122.4216015 37.7950277, -122.4214222 37.7941447)",,,,
65327179,65327181,0,"[514667728, 27050837]",FALSE,2,,Polk Street,tertiary,25 mph,104.306,"LINESTRING (-122.4216015 37.7950277, -122.4217415 37.7957328, -122.4217663 37.7958561, -122.4217864 37.7959543)",,,,
65327179,65354455,0,"[398849856, 399142440]",FALSE,,,Pacific Avenue,residential,,146.725,"LINESTRING (-122.4216015 37.7950277, -122.4214519 37.7950469, -122.4212923 37.7950673, -122.4212841 37.7950684, -122.4200908 37.7952214, -122.4200457 37.7952272, -122.4199562 37.7952491)",,,,
65327179,258758540,0,"[27050841, 681758090]",FALSE,,,Pacific Avenue,residential,,135.805,"LINESTRING (-122.4216015 37.7950277, -122.4228135 37.7948733, -122.4230132 37.794848, -122.4230636 37.7948414, -122.4231273 37.794833)",,,,
65327181,65299397,0,27050839,FALSE,2,,Polk Street,tertiary,25 mph,106.76,"LINESTRING (-122.4217864 37.7959543, -122.4218077 37.7960598, -122.4218272 37.7961563, -122.4218395 37.7962173, -122.4219781 37.7969024)",,,,
65327181,258758539,0,27050852,FALSE,5,,Broadway,primary,,136.798,"LINESTRING (-122.4217864 37.7959543, -122.421894 37.7959406, -122.4222068 37.7959007, -122.4226909 37.7958391, -122.4232507 37.7957678, -122.4233234 37.7957582)",,,,
65327181,65327179,0,"[514667728, 27050837]",FALSE,2,,Polk Street,tertiary,25 mph,104.306,"LINESTRING (-122.4217864 37.7959543, -122.4217663 37.7958561, -122.4217415 37.7957328, -122.4216015 37.7950277)",,,,
65327181,295186777,0,"[514667745, 26938354, 514669003]",TRUE,2,,Broadway,primary,,147.764,"LINESTRING (-122.4217864 37.7959543, -122.4216773 37.795928, -122.420982 37.79601, -122.4203043 37.79605, -122.4202324 37.7960546, -122.42021 37.796056, -122.42012 37.7960631)",,,,
65327183,65315598,0,27050839,FALSE,2,,Polk Street,tertiary,25 mph,51.765,"LINESTRING (-122.4221665 37.7978339, -122.4220735 37.7973742)",,,,
65327183,258758537,0,27043588,FALSE,,,Green Street,residential,,136.596,"LINESTRING (-122.4221665 37.7978339, -122.4236307 37.7976486, -122.4237018 37.7976409)",,,,
65327183,65345280,0,563092565,FALSE,,,Green Street,residential,,146.696,"LINESTRING (-122.4221665 37.7978339, -122.4206167 37.7980301, -122.4205206 37.798052)",,,,
65327183,65312687,0,676568211,FALSE,2,,Polk Street,tertiary,25 mph,104.949,"LINESTRING (-122.4221665 37.7978339, -122.4223403 37.798693, -122.422355 37.7987659)",,,,
65327190,65327192,0,28738271,FALSE,2,,Polk Street,residential,25 mph,106.054,"LINESTRING (-122.4227305 37.8006226, -122.4227475 37.8007064, -122.4229015 37.8014681, -122.4229066 37.8014903, -122.4229211 37.8015644)",,,,
65327190,65322696,0,28738271,FALSE,2,,Polk Street,residential,25 mph,104.339,"LINESTRING (-122.4227305 37.8006226, -122.4227179 37.8005602, -122.4225583 37.799771, -122.4225432 37.799696)",,,,
65327190,4019097590,0,47108592,FALSE,,,Greenwich Street,residential,,17.639,"LINESTRING (-122.4227305 37.8006226, -122.422826 37.80061, -122.4229288 37.8005979)",,,,
65327190,65336101,0,47108592,FALSE,,,Greenwich Street,residential,,146.73,"LINESTRING (-122.4227305 37.8006226, -122.4226309 37.8006345, -122.4210813 37.8008304)",,,,
65327192,65327190,0,28738271,FALSE,2,,Polk Street,residential,25 mph,106.054,"LINESTRING (-122.4229211 37.8015644, -122.4229066 37.8014903, -122.4229015 37.8014681, -122.4227475 37.8007064, -122.4227305 37.8006226)",,,,
65327192,65317163,0,28738276,FALSE,2,,Polk Street,residential,25 mph,104.247,"LINESTRING (-122.4229211 37.8015644, -122.4229375 37.8016494, -122.4229461 37.8016887, -122.4230954 37.8024289, -122.4231072 37.8024903)",,,,
65327192,260336153,0,198877615,FALSE,,,Lombard Street,tertiary,,138.978,"LINESTRING (-122.4229211 37.8015644, -122.4230222 37.8015506, -122.423912 37.8014241, -122.4243794 37.8013653, -122.4244801 37.8013533)",,,,
65327192,4199996085,0,198877615,FALSE,,,Lombard Street,tertiary,,146.803,"LINESTRING (-122.4229211 37.8015644, -122.4228244 37.8015774, -122.4221213 37.8016701, -122.42137 37.8017691, -122.4212744 37.8017872)",,,,
65327194,65296833,0,87297165,FALSE,,,Polk Street,residential,25 mph,104.442,"LINESTRING (-122.4236702 37.8052887, -122.423657 37.8052233, -122.4236274 37.8050766, -122.4235022 37.8044546, -122.4234834 37.8043611)",,,,
65327194,65297262,0,133781783,FALSE,,,Polk Street,residential,25 mph,106.253,"LINESTRING (-122.4236702 37.8052887, -122.4236793 37.8053339, -122.4236902 37.8053851, -122.4237551 37.8056883, -122.4238461 37.8061532, -122.4238616 37.8062322)",,,,
65327194,260336118,0,225847529,FALSE,2,,North Point Street,tertiary,,137.612,"LINESTRING (-122.4236702 37.8052887, -122.4237777 37.8052748, -122.423934 37.8052559, -122.4240366 37.8052432, -122.4242543 37.8052162, -122.4246355 37.8051688, -122.4246409 37.8051681, -122.4248563 37.8051414, -122.4251256 37.8051081, -122.4252176 37.8050968)",,,,
65327194,65333366,0,"[739592403, 225847527]",FALSE,2,,North Point Street,tertiary,,144.599,"LINESTRING (-122.4236702 37.8052887, -122.4235648 37.8053019, -122.423216 37.8053454, -122.4229856 37.8053744, -122.422204 37.8054722, -122.4221292 37.8054816, -122.4220485 37.8055043)",,,,
65327381,65327384,0,28231602,FALSE,2,,Front Street,residential,,97.318,"LINESTRING (-122.3995154 37.7969423, -122.3995276 37.7970106, -122.3995306 37.7970299, -122.3996766 37.7977586, -122.3996863 37.797807)",,,,
65327381,65328969,0,47108420,FALSE,,,Jackson Street,residential,,103.504,"LINESTRING (-122.3995154 37.7969423, -122.3993951 37.7969602, -122.3984622 37.7970806, -122.398353 37.797093)",,,,
65327384,65327386,0,28231602,FALSE,2,,Front Street,residential,,104.655,"LINESTRING (-122.3996863 37.797807, -122.3996992 37.7978713, -122.3998537 37.7986431, -122.3998726 37.7987366)",,,,
65327384,65327381,0,28231602,FALSE,2,,Front Street,residential,,97.318,"LINESTRING (-122.3996863 37.797807, -122.3996766 37.7977586, -122.3995306 37.7970299, -122.3995276 37.7970106, -122.3995154 37.7969423)",,,,
65327384,65336489,0,581126715,TRUE,,,Pacific Avenue,residential,,106.155,"LINESTRING (-122.3996863 37.797807, -122.3998148 37.7977913, -122.4007807 37.7976736, -122.4008803 37.7976612)",,,,
65327386,65327384,0,28231602,FALSE,2,,Front Street,residential,,104.655,"LINESTRING (-122.3998726 37.7987366, -122.3998537 37.7986431, -122.3996992 37.7978713, -122.3996863 37.797807)",,,,
65327386,65333970,0,399156530,FALSE,4,,Broadway,primary,,103.033,"LINESTRING (-122.3998726 37.7987366, -122.3997945 37.7987466, -122.3995587 37.7987766, -122.3988178 37.798871, -122.3987149 37.7988841)",,,,
65327386,65299283,0,"[399156532, 777349733]",FALSE,2,,Front Street,residential,,107.285,"LINESTRING (-122.3998726 37.7987366, -122.3999188 37.7988351, -122.4000695 37.7996094, -122.4000814 37.7996852)",,,,
65327386,65333972,0,777349734,FALSE,4,,Broadway,primary,,106.427,"LINESTRING (-122.3998726 37.7987366, -122.4000051 37.7987198, -122.400963 37.7985977, -122.4010686 37.7985851)",,,,
65327388,65336494,0,"[8919608, 706545921]",FALSE,2,,Green Street,residential,,104.963,"LINESTRING (-122.4002641 37.8006154, -122.4003745 37.8006008, -122.4008047 37.800544, -122.4013466 37.8004749, -122.4014431 37.8004632)",,,,
65327388,258965620,0,8919608,FALSE,2,,Green Street,residential,,93.545,"LINESTRING (-122.4002641 37.8006154, -122.400166 37.8006282, -122.3995833 37.8007041, -122.3995326 37.8007126, -122.3994839 37.8007266, -122.3994373 37.8007469, -122.3993448 37.8007998, -122.3992942 37.8008287, -122.3992608 37.8008478)",,,,
65327388,65312616,0,"[8917205, 48211381]",FALSE,2,,"['Union Street', 'Front Street']",residential,25 mph,208.349,"LINESTRING (-122.4002641 37.8006154, -122.4002812 37.8007001, -122.4002976 37.8007816, -122.4003271 37.8009285, -122.4003571 37.8010777, -122.4003868 37.8012254, -122.4004168 37.8013745, -122.4004344 37.8014618, -122.4004487 37.801533, -122.4005544 37.8015195, -122.4015288 37.8013949, -122.4016301 37.8013923)",,,,
65327388,65299283,0,"[399156532, 399156534]",FALSE,2,,Front Street,residential,,104.672,"LINESTRING (-122.4002641 37.8006154, -122.4002491 37.8005414, -122.4000968 37.7997688, -122.4000814 37.7996852)",,,,
65327403,65295278,0,397146706,TRUE,2,,Front Street,tertiary,,107.108,"LINESTRING (-122.3986103 37.7924133, -122.398628 37.7925019, -122.3986643 37.7926839, -122.3987016 37.7928706, -122.3987812 37.793269, -122.3987994 37.793357, -122.3988009 37.7933647)",,,,
65327403,65336474,0,620169771,TRUE,4,,Pine Street,secondary,30 mph,104.592,"LINESTRING (-122.3986103 37.7924133, -122.398719 37.7923991, -122.3992226 37.7923335, -122.3994447 37.792305, -122.3996548 37.7922779, -122.3996859 37.7922739, -122.3997849 37.7922611)",,,,
65327408,65336941,0,"[27398048, 513729745]",TRUE,"['2', '3']",,Clay Street,tertiary,,103.907,"LINESTRING (-122.3991785 37.7951996, -122.3989539 37.7952298, -122.3987357 37.7952574, -122.3983056 37.7953118, -122.3981152 37.7953384, -122.3980104 37.7953396)",,,,
65327903,267455448,0,86289461,FALSE,,,Haight Street,residential,,8.794,"LINESTRING (-122.4239308 37.7729445, -122.423832 37.772957)",,,,
65327903,65332225,0,"[133781769, 415307827]",TRUE,,,Octavia Street,residential,15 mph,104.899,"LINESTRING (-122.4239308 37.7729445, -122.4239142 37.7728618, -122.423828 37.7724318, -122.423762 37.772103, -122.4237428 37.7720129)",,,,
65327903,65318983,0,521514785,FALSE,,,Haight Street,residential,,142.334,"LINESTRING (-122.4239308 37.7729445, -122.4239961 37.7729363, -122.4245192 37.7728702, -122.4255299 37.7727425)",,,,
65327904,65328189,0,306338107,FALSE,2,,Webster Street,tertiary,,53.973,"LINESTRING (-122.4288182 37.7723258, -122.428835 37.7724103, -122.4289152 37.7728051)",,,,
65327904,65328187,0,306338107,FALSE,2,,Webster Street,tertiary,,53.67,"LINESTRING (-122.4288182 37.7723258, -122.4288013 37.7722468, -122.4287217 37.7718492)",,,,
65327904,65327905,0,923336427,FALSE,,,Haight Street,residential,,146.475,"LINESTRING (-122.4288182 37.7723258, -122.4289305 37.7723112, -122.4301676 37.7721512, -122.4303621 37.7721257, -122.4304628 37.772113)",,,,
65327904,65292690,0,923336427,FALSE,,,Haight Street,residential,,146.228,"LINESTRING (-122.4288182 37.7723258, -122.4287281 37.7723353, -122.4273084 37.7725109, -122.4271742 37.7725274)",,,,
65327905,65365166,0,29480947,FALSE,,,Fillmore Street,residential,,53.171,"LINESTRING (-122.4304628 37.772113, -122.430447 37.7720437, -122.4304279 37.7719412, -122.430417 37.7718878, -122.4303668 37.7716409)",,,,
65327905,65365168,0,255351717,FALSE,,,Fillmore Street,residential,,105.293,"LINESTRING (-122.4304628 37.772113, -122.4304797 37.7722038, -122.4305012 37.7723036, -122.4306514 37.7730481)",,,,
65327905,65327908,0,255351719,FALSE,,,Haight Street,residential,,146.574,"LINESTRING (-122.4304628 37.772113, -122.4305842 37.7720968, -122.4307898 37.772072, -122.432011 37.7719187, -122.4321098 37.7719064)",,,,
65327905,65327904,0,923336427,FALSE,,,Haight Street,residential,,146.475,"LINESTRING (-122.4304628 37.772113, -122.4303621 37.7721257, -122.4301676 37.7721512, -122.4289305 37.7723112, -122.4288182 37.7723258)",,,,
65327908,65348304,0,112408723,FALSE,,,Steiner Street,residential,,53.948,"LINESTRING (-122.4321098 37.7719064, -122.4320923 37.7718233, -122.432013 37.7714273)",,,,
65327908,65348303,0,112408723,FALSE,,,Steiner Street,residential,,104.948,"LINESTRING (-122.4321098 37.7719064, -122.4321265 37.7719932, -122.432281 37.7727574, -122.4322981 37.7728384)",,,,
65327908,65327910,0,255351719,FALSE,,,Haight Street,residential,,146.175,"LINESTRING (-122.4321098 37.7719064, -122.4322217 37.771892, -122.4333567 37.7717469, -122.4336488 37.7717095, -122.4337515 37.7716964)",,,,
65327908,65327905,0,255351719,FALSE,,,Haight Street,residential,,146.574,"LINESTRING (-122.4321098 37.7719064, -122.432011 37.7719187, -122.4307898 37.772072, -122.4305842 37.7720968, -122.4304628 37.772113)",,,,
65327910,65332205,0,24335452,FALSE,,,Pierce Street,residential,,105.237,"LINESTRING (-122.4337515 37.7716964, -122.4337351 37.7716181, -122.433579 37.7708474, -122.4335629 37.7707618)",,,,
65327910,65357266,0,24335453,FALSE,,,Pierce Street,residential,,105.047,"LINESTRING (-122.4337515 37.7716964, -122.4337692 37.7717869, -122.433923 37.7725529, -122.4339398 37.7726293)",,,,
65327910,65327912,0,24335454,FALSE,,,Haight Street,residential,,146.429,"LINESTRING (-122.4337515 37.7716964, -122.4338531 37.7716835, -122.4341705 37.7716433, -122.435295 37.7715006, -122.4353964 37.7714878)",,,,
65327910,65327908,0,255351719,FALSE,,,Haight Street,residential,,146.175,"LINESTRING (-122.4337515 37.7716964, -122.4336488 37.7717095, -122.4333567 37.7717469, -122.4322217 37.771892, -122.4321098 37.7719064)",,,,
65327912,1126947954,0,8919157,FALSE,,,Scott Street,residential,,105.347,"LINESTRING (-122.4353964 37.7714878, -122.4353795 37.7714063, -122.4352238 37.7706356, -122.435207 37.7705523)",,,,
65327912,65327910,0,24335454,FALSE,,,Haight Street,residential,,146.429,"LINESTRING (-122.4353964 37.7714878, -122.435295 37.7715006, -122.4341705 37.7716433, -122.4338531 37.7716835, -122.4337515 37.7716964)",,,,
65327912,65336580,0,24335456,FALSE,,,Scott Street,residential,,104.954,"LINESTRING (-122.4353964 37.7714878, -122.4354137 37.7715753, -122.4355669 37.772335, -122.4355844 37.7724199)",,,,
65328170,65296850,0,8918194,FALSE,2,,Webster Street,residential,,109.607,"LINESTRING (-122.4351858 37.8038277, -122.43499 37.8028542)",,,,
65328170,65292809,0,8918950,FALSE,,,North Point Street,residential,,146.338,"LINESTRING (-122.4351858 37.8038277, -122.4335414 37.8040372)",,,,
65328170,65297309,0,8918194,FALSE,2,,Webster Street,residential,,104.979,"LINESTRING (-122.4351858 37.8038277, -122.4353577 37.8046841, -122.4353733 37.8047601)",,,,
65328173,725284763,0,8918194,FALSE,2,,Webster Street,residential,,47.072,"LINESTRING (-122.4355616 37.8056969, -122.4355805 37.8057912, -122.4355942 37.8058753, -122.435598 37.8059124, -122.435598 37.8059505, -122.435593 37.805983, -122.435579 37.8060144, -122.4355548 37.8060427, -122.4355018 37.8060957)",,,,
65328173,65297309,0,8918194,FALSE,2,,Webster Street,residential,,105.473,"LINESTRING (-122.4355616 37.8056969, -122.4353902 37.8048456, -122.4353733 37.8047601)",,,,
65328178,65328181,0,8918210,FALSE,,,Webster Street,residential,,91.856,"LINESTRING (-122.4282771 37.7696412, -122.4284306 37.7703906, -122.4284446 37.7704566)",,,,
65328181,65328183,0,26765619,FALSE,2,,Webster Street,tertiary,,52.949,"LINESTRING (-122.4284446 37.7704566, -122.4285374 37.7709271)",,,,
65328181,65328178,0,8918210,FALSE,,,Webster Street,residential,,91.856,"LINESTRING (-122.4284446 37.7704566, -122.4284306 37.7703906, -122.4282771 37.7696412)",,,,
65328181,65292685,0,8922384,FALSE,,,Hermann Street,residential,,146.705,"LINESTRING (-122.4284446 37.7704566, -122.427484 37.7705796, -122.4270833 37.7706309, -122.426797 37.7706675)",,,,
65328181,65318023,0,133781717,FALSE,,,Hermann Street,residential,,70.969,"LINESTRING (-122.4284446 37.7704566, -122.4291461 37.7703674, -122.4292418 37.7703554)",,,,
65328183,65328181,0,26765619,FALSE,2,,Webster Street,tertiary,,52.949,"LINESTRING (-122.4285374 37.7709271, -122.4284446 37.7704566)",,,,
65328183,65350533,0,8920014,FALSE,,,Germania Street,residential,,146.175,"LINESTRING (-122.4285374 37.7709271, -122.430098 37.7707275, -122.4301791 37.7707172)",,,,
65328183,65328185,0,26765619,FALSE,2,,Webster Street,tertiary,,52.151,"LINESTRING (-122.4285374 37.7709271, -122.4286172 37.7713356, -122.4286288 37.7713905)",,,,
65328185,65332198,0,8918884,FALSE,,,Waller Street,residential,,146.409,"LINESTRING (-122.4286288 37.7713905, -122.4287271 37.7713779, -122.4291797 37.7713203, -122.4301747 37.7711931, -122.4302733 37.771181)",,,,
65328185,65292687,0,8918884,FALSE,,,Waller Street,residential,,146.241,"LINESTRING (-122.4286288 37.7713905, -122.428548 37.7714007, -122.4269862 37.7715998)",,,,
65328185,65328183,0,26765619,FALSE,2,,Webster Street,tertiary,,52.151,"LINESTRING (-122.4286288 37.7713905, -122.4286172 37.7713356, -122.4285374 37.7709271)",,,,
65328185,65328187,0,306338107,FALSE,2,,Webster Street,tertiary,,51.655,"LINESTRING (-122.4286288 37.7713905, -122.4286449 37.7714738, -122.4287217 37.7718492)",,,,
65328187,65292689,0,8921790,FALSE,,,Laussat Street,residential,,146.234,"LINESTRING (-122.4287217 37.7718492, -122.4286512 37.771858, -122.4270789 37.7720572)",,,,
